order_id,order_date,customer_name,city,state,segment,product_name,category,quantity,price,sales_amount,ship_date,delivery_date,delivery_status
555,2026-01-11,"Melissa Hess",Michellechester,Kentucky,Corporate,Table,Furniture,2,25502.00,51004.00,2026-01-14,2026-01-19,"In Transit"
556,2025-10-11,"Tyler Farrell","New Michael",Arizona,Retail,Jacket,Clothing,5,3136.00,15680.00,2025-10-15,2025-10-20,"In Transit"
556,2025-10-11,"Tyler Farrell","New Michael",Arizona,Retail,Pen,Office,3,583.00,1749.00,2025-10-15,2025-10-20,"In Transit"
556,2025-10-11,"Tyler Farrell","New Michael",Arizona,Retail,Router,Electronics,4,39556.00,158224.00,2025-10-15,2025-10-20,"In Transit"
556,2025-10-11,"Tyler Farrell","New Michael",Arizona,Retail,"File Folder",Office,2,846.00,1692.00,2025-10-15,2025-10-20,"In Transit"
557,2025-11-08,"Deborah Wolfe","New Oscarville",Massachusetts,Online,Cap,Clothing,2,4591.00,9182.00,2025-11-12,2025-11-19,Delivered
557,2025-11-08,"Deborah Wolfe","New Oscarville",Massachusetts,Online,Bookshelf,Furniture,3,29632.00,88896.00,2025-11-12,2025-11-19,Delivered
557,2025-11-08,"Deborah Wolfe","New Oscarville",Massachusetts,Online,Bookshelf,Furniture,2,5917.00,11834.00,2025-11-12,2025-11-19,Delivered
558,2026-01-09,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Bookshelf,Furniture,1,5963.00,5963.00,2026-01-12,2026-01-18,Delivered
558,2026-01-09,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Webcam,Electronics,2,32674.00,65348.00,2026-01-12,2026-01-18,Delivered
558,2026-01-09,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Shoes,Clothing,5,4539.00,22695.00,2026-01-12,2026-01-18,Delivered
559,2026-01-14,"Joshua Chapman",Foxbury,Texas,Retail,Jeans,Clothing,3,2876.00,8628.00,2026-01-16,2026-01-19,Delivered
559,2026-01-14,"Joshua Chapman",Foxbury,Texas,Retail,Keyboard,Electronics,3,31619.00,94857.00,2026-01-16,2026-01-19,Delivered
560,2025-08-06,"Kathryn Garcia",Toddshire,Utah,Retail,Calculator,Office,2,2563.00,5126.00,2025-08-10,2025-08-16,Delivered
560,2025-08-06,"Kathryn Garcia",Toddshire,Utah,Retail,Calculator,Office,1,536.00,536.00,2025-08-10,2025-08-16,Delivered
561,2025-10-25,"Michele Wallace","South Brian",Delaware,Wholesale,"File Folder",Office,4,2000.00,8000.00,2025-10-26,2025-10-31,Delivered
561,2025-10-25,"Michele Wallace","South Brian",Delaware,Wholesale,Shoes,Clothing,5,4084.00,20420.00,2025-10-26,2025-10-31,Delivered
561,2025-10-25,"Michele Wallace","South Brian",Delaware,Wholesale,Notebook,Office,2,334.00,668.00,2025-10-26,2025-10-31,Delivered
561,2025-10-25,"Michele Wallace","South Brian",Delaware,Wholesale,Sofa,Furniture,2,20128.00,40256.00,2025-10-26,2025-10-31,Delivered
562,2025-09-09,"Michael Martinez","West Casey",Virginia,Online,Table,Furniture,5,28270.00,141350.00,2025-09-13,2025-09-20,Delivered
562,2025-09-09,"Michael Martinez","West Casey",Virginia,Online,Printer,Electronics,1,44709.00,44709.00,2025-09-13,2025-09-20,Delivered
563,2025-10-10,"Elaine Curtis","New Steven","South Carolina",Online,Monitor,Electronics,5,32830.00,164150.00,2025-10-14,2025-10-21,Delivered
563,2025-10-10,"Elaine Curtis","New Steven","South Carolina",Online,Monitor,Electronics,2,10857.00,21714.00,2025-10-14,2025-10-21,Delivered
563,2025-10-10,"Elaine Curtis","New Steven","South Carolina",Online,Jeans,Clothing,1,1937.00,1937.00,2025-10-14,2025-10-21,Delivered
563,2025-10-10,"Elaine Curtis","New Steven","South Carolina",Online,Bookshelf,Furniture,3,16157.00,48471.00,2025-10-14,2025-10-21,Delivered
564,2025-10-09,"Brian Brown",Seanfort,"New York",Wholesale,Monitor,Electronics,5,17786.00,88930.00,2025-10-10,2025-10-13,Delivered
564,2025-10-09,"Brian Brown",Seanfort,"New York",Wholesale,Router,Electronics,5,6575.00,32875.00,2025-10-10,2025-10-13,Delivered
564,2025-10-09,"Brian Brown",Seanfort,"New York",Wholesale,Laptop,Electronics,2,18305.00,36610.00,2025-10-10,2025-10-13,Delivered
564,2025-10-09,"Brian Brown",Seanfort,"New York",Wholesale,Pen,Office,5,583.00,2915.00,2025-10-10,2025-10-13,Delivered
565,2026-01-12,"Stephen Graham",Tiffanyland,Minnesota,Wholesale,Laptop,Electronics,1,13944.00,13944.00,2026-01-13,2026-01-15,Delivered
565,2026-01-12,"Stephen Graham",Tiffanyland,Minnesota,Wholesale,Notebook,Office,1,2605.00,2605.00,2026-01-13,2026-01-15,Delivered
566,2025-12-23,"Isaiah Steele","Port Antoniofurt","New Mexico",Retail,Table,Furniture,5,5457.00,27285.00,2025-12-24,2025-12-26,Delivered
566,2025-12-23,"Isaiah Steele","Port Antoniofurt","New Mexico",Retail,Laptop,Electronics,4,20927.00,83708.00,2025-12-24,2025-12-26,Delivered
566,2025-12-23,"Isaiah Steele","Port Antoniofurt","New Mexico",Retail,Laptop,Electronics,3,44436.00,133308.00,2025-12-24,2025-12-26,Delivered
566,2025-12-23,"Isaiah Steele","Port Antoniofurt","New Mexico",Retail,Shoes,Clothing,2,1083.00,2166.00,2025-12-24,2025-12-26,Delivered
567,2025-12-11,"Lisa Wilson","Lake Christopher",Idaho,Wholesale,Webcam,Electronics,3,7986.00,23958.00,2025-12-13,2025-12-19,"In Transit"
567,2025-12-11,"Lisa Wilson","Lake Christopher",Idaho,Wholesale,Printer,Electronics,1,36240.00,36240.00,2025-12-13,2025-12-19,"In Transit"
567,2025-12-11,"Lisa Wilson","Lake Christopher",Idaho,Wholesale,Bookshelf,Furniture,2,23355.00,46710.00,2025-12-13,2025-12-19,"In Transit"
567,2025-12-11,"Lisa Wilson","Lake Christopher",Idaho,Wholesale,Bookshelf,Furniture,4,29632.00,118528.00,2025-12-13,2025-12-19,"In Transit"
568,2025-09-05,"Robert Brooks",Carlaport,Colorado,Wholesale,Laptop,Electronics,3,18305.00,54915.00,2025-09-09,2025-09-15,Delivered
569,2025-10-04,"Kathryn Garcia",Toddshire,Utah,Retail,Printer,Electronics,1,51244.00,51244.00,2025-10-06,2025-10-13,Delivered
569,2025-10-04,"Kathryn Garcia",Toddshire,Utah,Retail,Desk,Furniture,3,2605.00,7815.00,2025-10-06,2025-10-13,Delivered
570,2025-08-21,"Erin Forbes",Jonesburgh,Arkansas,Retail,Shoes,Clothing,5,2252.00,11260.00,2025-08-23,2025-08-30,"In Transit"
570,2025-08-21,"Erin Forbes",Jonesburgh,Arkansas,Retail,Printer,Electronics,4,11452.00,45808.00,2025-08-23,2025-08-30,"In Transit"
570,2025-08-21,"Erin Forbes",Jonesburgh,Arkansas,Retail,Notebook,Office,3,516.00,1548.00,2025-08-23,2025-08-30,"In Transit"
570,2025-08-21,"Erin Forbes",Jonesburgh,Arkansas,Retail,Stapler,Office,1,2866.00,2866.00,2025-08-23,2025-08-30,"In Transit"
571,2025-12-05,"Dawn Owens",Davidside,"New York",Retail,Printer,Electronics,1,44709.00,44709.00,2025-12-07,2025-12-11,Delivered
571,2025-12-05,"Dawn Owens",Davidside,"New York",Retail,Monitor,Electronics,5,18964.00,94820.00,2025-12-07,2025-12-11,Delivered
572,2025-08-06,"Fernando Powers","West Jacobport",Arizona,Retail,Laptop,Electronics,1,32327.00,32327.00,2025-08-09,2025-08-15,Delivered
572,2025-08-06,"Fernando Powers","West Jacobport",Arizona,Retail,Shoes,Clothing,3,4084.00,12252.00,2025-08-09,2025-08-15,Delivered
572,2025-08-06,"Fernando Powers","West Jacobport",Arizona,Retail,Monitor,Electronics,3,17786.00,53358.00,2025-08-09,2025-08-15,Delivered
573,2025-10-03,"Paul Johnson",Jeremiahchester,Missouri,Wholesale,Pen,Office,5,754.00,3770.00,2025-10-04,2025-10-09,Delivered
573,2025-10-03,"Paul Johnson",Jeremiahchester,Missouri,Wholesale,Shoes,Clothing,4,2927.00,11708.00,2025-10-04,2025-10-09,Delivered
573,2025-10-03,"Paul Johnson",Jeremiahchester,Missouri,Wholesale,Jeans,Clothing,1,4731.00,4731.00,2025-10-04,2025-10-09,Delivered
574,2025-12-14,"Billy Bush DDS","Port Keith","New Hampshire",Corporate,Pen,Office,2,2355.00,4710.00,2025-12-17,2025-12-21,"In Transit"
574,2025-12-14,"Billy Bush DDS","Port Keith","New Hampshire",Corporate,Router,Electronics,3,37419.00,112257.00,2025-12-17,2025-12-21,"In Transit"
574,2025-12-14,"Billy Bush DDS","Port Keith","New Hampshire",Corporate,Notebook,Office,5,516.00,2580.00,2025-12-17,2025-12-21,"In Transit"
574,2025-12-14,"Billy Bush DDS","Port Keith","New Hampshire",Corporate,Webcam,Electronics,3,32674.00,98022.00,2025-12-17,2025-12-21,"In Transit"
575,2025-12-26,"Joshua Chapman",Foxbury,Texas,Retail,Desk,Furniture,2,13857.00,27714.00,2025-12-30,2026-01-05,"In Transit"
575,2025-12-26,"Joshua Chapman",Foxbury,Texas,Retail,Pen,Office,4,394.00,1576.00,2025-12-30,2026-01-05,"In Transit"
575,2025-12-26,"Joshua Chapman",Foxbury,Texas,Retail,Monitor,Electronics,1,32830.00,32830.00,2025-12-30,2026-01-05,"In Transit"
576,2026-01-11,"Chad Lopez",Mcclainside,Alaska,Wholesale,"File Folder",Office,5,2608.00,13040.00,2026-01-13,2026-01-15,Delivered
576,2026-01-11,"Chad Lopez",Mcclainside,Alaska,Wholesale,T-Shirt,Clothing,3,605.00,1815.00,2026-01-13,2026-01-15,Delivered
576,2026-01-11,"Chad Lopez",Mcclainside,Alaska,Wholesale,T-Shirt,Clothing,3,4013.00,12039.00,2026-01-13,2026-01-15,Delivered
576,2026-01-11,"Chad Lopez",Mcclainside,Alaska,Wholesale,Table,Furniture,4,5457.00,21828.00,2026-01-13,2026-01-15,Delivered
577,2025-09-07,"Brian Brown",Seanfort,"New York",Wholesale,T-Shirt,Clothing,1,4013.00,4013.00,2025-09-10,2025-09-13,Delivered
578,2025-09-13,"James Kelley",Fosterbury,Utah,Corporate,Printer,Electronics,5,6011.00,30055.00,2025-09-14,2025-09-17,"In Transit"
578,2025-09-13,"James Kelley",Fosterbury,Utah,Corporate,Laptop,Electronics,3,18305.00,54915.00,2025-09-14,2025-09-17,"In Transit"
578,2025-09-13,"James Kelley",Fosterbury,Utah,Corporate,"File Folder",Office,3,2000.00,6000.00,2025-09-14,2025-09-17,"In Transit"
578,2025-09-13,"James Kelley",Fosterbury,Utah,Corporate,Pen,Office,4,583.00,2332.00,2025-09-14,2025-09-17,"In Transit"
579,2025-12-12,"Nicole Rasmussen","Port Timothyshire",Washington,Wholesale,"File Folder",Office,4,2621.00,10484.00,2025-12-16,2025-12-22,Delivered
579,2025-12-12,"Nicole Rasmussen","Port Timothyshire",Washington,Wholesale,"File Folder",Office,3,2608.00,7824.00,2025-12-16,2025-12-22,Delivered
579,2025-12-12,"Nicole Rasmussen","Port Timothyshire",Washington,Wholesale,Sofa,Furniture,4,24014.00,96056.00,2025-12-16,2025-12-22,Delivered
580,2025-11-28,"Scott Gonzales",Moonfurt,Maine,Online,Jacket,Clothing,2,3850.00,7700.00,2025-11-30,2025-12-05,"In Transit"
581,2025-12-15,"Shaun Moore","Port Dennismouth",Alaska,Corporate,T-Shirt,Clothing,4,605.00,2420.00,2025-12-18,2025-12-20,"In Transit"
582,2025-09-09,"Mr. Kelly Clark","South Laura",Florida,Wholesale,Cap,Clothing,1,2150.00,2150.00,2025-09-11,2025-09-17,Delivered
582,2025-09-09,"Mr. Kelly Clark","South Laura",Florida,Wholesale,Desk,Furniture,3,13857.00,41571.00,2025-09-11,2025-09-17,Delivered
583,2025-11-23,"Andrew Anderson",Jessicastad,California,Retail,Desk,Furniture,1,28175.00,28175.00,2025-11-26,2025-12-01,Delivered
583,2025-11-23,"Andrew Anderson",Jessicastad,California,Retail,Bookshelf,Furniture,5,26374.00,131870.00,2025-11-26,2025-12-01,Delivered
583,2025-11-23,"Andrew Anderson",Jessicastad,California,Retail,"Office Chair",Furniture,5,27724.00,138620.00,2025-11-26,2025-12-01,Delivered
583,2025-11-23,"Andrew Anderson",Jessicastad,California,Retail,Shoes,Clothing,5,4084.00,20420.00,2025-11-26,2025-12-01,Delivered
584,2025-09-30,"Tracy Velasquez","North Joyce",Iowa,Retail,"File Folder",Office,3,2608.00,7824.00,2025-10-01,2025-10-03,Delivered
584,2025-09-30,"Tracy Velasquez","North Joyce",Iowa,Retail,Table,Furniture,2,24626.00,49252.00,2025-10-01,2025-10-03,Delivered
584,2025-09-30,"Tracy Velasquez","North Joyce",Iowa,Retail,Cap,Clothing,4,1450.00,5800.00,2025-10-01,2025-10-03,Delivered
585,2025-09-08,"Lisa Smith","Port Marie",Nebraska,Wholesale,Table,Furniture,1,2897.00,2897.00,2025-09-10,2025-09-13,Delivered
585,2025-09-08,"Lisa Smith","Port Marie",Nebraska,Wholesale,Shoes,Clothing,1,4084.00,4084.00,2025-09-10,2025-09-13,Delivered
586,2025-08-02,"Anna Massey","New Rita",Oklahoma,Online,Jeans,Clothing,3,3609.00,10827.00,2025-08-05,2025-08-11,"In Transit"
586,2025-08-02,"Anna Massey","New Rita",Oklahoma,Online,Pen,Office,2,754.00,1508.00,2025-08-05,2025-08-11,"In Transit"
586,2025-08-02,"Anna Massey","New Rita",Oklahoma,Online,Jacket,Clothing,2,4841.00,9682.00,2025-08-05,2025-08-11,"In Transit"
587,2025-10-01,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Bookshelf,Furniture,1,3043.00,3043.00,2025-10-02,2025-10-04,"In Transit"
587,2025-10-01,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Table,Furniture,5,5457.00,27285.00,2025-10-02,2025-10-04,"In Transit"
587,2025-10-01,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Sofa,Furniture,5,20128.00,100640.00,2025-10-02,2025-10-04,"In Transit"
587,2025-10-01,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Keyboard,Electronics,2,31619.00,63238.00,2025-10-02,2025-10-04,"In Transit"
588,2025-08-06,"Richard Gonzales","New Matthew",Texas,Retail,Printer,Electronics,1,19276.00,19276.00,2025-08-08,2025-08-10,Delivered
589,2026-01-22,"Kevin Silva","North Christineberg",Wyoming,Online,Bookshelf,Furniture,3,16157.00,48471.00,2026-01-23,2026-01-25,Delivered
589,2026-01-22,"Kevin Silva","North Christineberg",Wyoming,Online,Notebook,Office,2,516.00,1032.00,2026-01-23,2026-01-25,Delivered
589,2026-01-22,"Kevin Silva","North Christineberg",Wyoming,Online,Shoes,Clothing,4,1083.00,4332.00,2026-01-23,2026-01-25,Delivered
589,2026-01-22,"Kevin Silva","North Christineberg",Wyoming,Online,T-Shirt,Clothing,2,4013.00,8026.00,2026-01-23,2026-01-25,Delivered
590,2025-08-19,"Andres Bailey",Amandaside,Pennsylvania,Corporate,Cap,Clothing,1,4943.00,4943.00,2025-08-23,2025-08-27,"In Transit"
590,2025-08-19,"Andres Bailey",Amandaside,Pennsylvania,Corporate,Webcam,Electronics,2,32674.00,65348.00,2025-08-23,2025-08-27,"In Transit"
591,2025-09-17,"George Morgan",Cindyburgh,Maine,Retail,"File Folder",Office,2,1160.00,2320.00,2025-09-18,2025-09-25,Delivered
591,2025-09-17,"George Morgan",Cindyburgh,Maine,Retail,Calculator,Office,1,528.00,528.00,2025-09-18,2025-09-25,Delivered
591,2025-09-17,"George Morgan",Cindyburgh,Maine,Retail,Pen,Office,4,2355.00,9420.00,2025-09-18,2025-09-25,Delivered
592,2025-10-24,"Donald Sims","West Kenneth",Hawaii,Online,Shoes,Clothing,1,2927.00,2927.00,2025-10-27,2025-11-02,Delivered
592,2025-10-24,"Donald Sims","West Kenneth",Hawaii,Online,Printer,Electronics,5,53776.00,268880.00,2025-10-27,2025-11-02,Delivered
592,2025-10-24,"Donald Sims","West Kenneth",Hawaii,Online,Laptop,Electronics,2,44436.00,88872.00,2025-10-27,2025-11-02,Delivered
593,2025-12-18,"Michael Murphy","South Richard",Texas,Wholesale,T-Shirt,Clothing,5,841.00,4205.00,2025-12-22,2025-12-29,"In Transit"
594,2025-08-17,"Tina Wilson","West Jeremybury",Mississippi,Online,Table,Furniture,2,2897.00,5794.00,2025-08-18,2025-08-23,"In Transit"
594,2025-08-17,"Tina Wilson","West Jeremybury",Mississippi,Online,Pen,Office,3,394.00,1182.00,2025-08-18,2025-08-23,"In Transit"
595,2025-09-17,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,"File Folder",Office,5,2840.00,14200.00,2025-09-18,2025-09-20,"In Transit"
595,2025-09-17,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Webcam,Electronics,1,7986.00,7986.00,2025-09-18,2025-09-20,"In Transit"
596,2026-01-16,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Shoes,Clothing,1,4539.00,4539.00,2026-01-18,2026-01-24,"In Transit"
596,2026-01-16,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Notebook,Office,1,2605.00,2605.00,2026-01-18,2026-01-24,"In Transit"
597,2025-09-12,"Vicki Hunter",Donaldbury,Missouri,Wholesale,Jeans,Clothing,4,4731.00,18924.00,2025-09-13,2025-09-17,"In Transit"
598,2025-12-01,"Jesse Hanna","Port Jonathanview",California,Retail,Router,Electronics,5,22789.00,113945.00,2025-12-03,2025-12-09,Delivered
598,2025-12-01,"Jesse Hanna","Port Jonathanview",California,Retail,Notebook,Office,3,334.00,1002.00,2025-12-03,2025-12-09,Delivered
598,2025-12-01,"Jesse Hanna","Port Jonathanview",California,Retail,Calculator,Office,1,1893.00,1893.00,2025-12-03,2025-12-09,Delivered
598,2025-12-01,"Jesse Hanna","Port Jonathanview",California,Retail,Bookshelf,Furniture,2,16782.00,33564.00,2025-12-03,2025-12-09,Delivered
599,2025-11-21,"James Leach",Turnerhaven,Oklahoma,Wholesale,Table,Furniture,5,24626.00,123130.00,2025-11-25,2025-12-01,"In Transit"
599,2025-11-21,"James Leach",Turnerhaven,Oklahoma,Wholesale,Sofa,Furniture,4,24646.00,98584.00,2025-11-25,2025-12-01,"In Transit"
599,2025-11-21,"James Leach",Turnerhaven,Oklahoma,Wholesale,Jeans,Clothing,3,1937.00,5811.00,2025-11-25,2025-12-01,"In Transit"
600,2026-01-12,"Stephanie Guerrero DVM",Joanborough,Texas,Online,Stapler,Office,1,2866.00,2866.00,2026-01-13,2026-01-19,Delivered
600,2026-01-12,"Stephanie Guerrero DVM",Joanborough,Texas,Online,Router,Electronics,3,39556.00,118668.00,2026-01-13,2026-01-19,Delivered
600,2026-01-12,"Stephanie Guerrero DVM",Joanborough,Texas,Online,Jeans,Clothing,5,3609.00,18045.00,2026-01-13,2026-01-19,Delivered
600,2026-01-12,"Stephanie Guerrero DVM",Joanborough,Texas,Online,Sofa,Furniture,4,20128.00,80512.00,2026-01-13,2026-01-19,Delivered
601,2025-08-12,"Lisa Miller",Markport,Mississippi,Corporate,Printer,Electronics,5,40133.00,200665.00,2025-08-14,2025-08-20,Delivered
601,2025-08-12,"Lisa Miller",Markport,Mississippi,Corporate,Sofa,Furniture,5,16564.00,82820.00,2025-08-14,2025-08-20,Delivered
602,2025-11-19,"Michael Gonzalez","Port Wendyberg",Washington,Online,Notebook,Office,4,1969.00,7876.00,2025-11-22,2025-11-27,"In Transit"
602,2025-11-19,"Michael Gonzalez","Port Wendyberg",Washington,Online,Pen,Office,3,394.00,1182.00,2025-11-22,2025-11-27,"In Transit"
602,2025-11-19,"Michael Gonzalez","Port Wendyberg",Washington,Online,Table,Furniture,4,23428.00,93712.00,2025-11-22,2025-11-27,"In Transit"
602,2025-11-19,"Michael Gonzalez","Port Wendyberg",Washington,Online,"File Folder",Office,3,1388.00,4164.00,2025-11-22,2025-11-27,"In Transit"
603,2025-12-12,"Kathryn Garcia",Toddshire,Utah,Retail,Webcam,Electronics,1,7986.00,7986.00,2025-12-14,2025-12-20,"In Transit"
603,2025-12-12,"Kathryn Garcia",Toddshire,Utah,Retail,Pen,Office,1,1803.00,1803.00,2025-12-14,2025-12-20,"In Transit"
604,2025-12-03,"Alicia Paul",Englishstad,Utah,Retail,Printer,Electronics,4,53776.00,215104.00,2025-12-06,2025-12-11,"In Transit"
604,2025-12-03,"Alicia Paul",Englishstad,Utah,Retail,Laptop,Electronics,3,13944.00,41832.00,2025-12-06,2025-12-11,"In Transit"
604,2025-12-03,"Alicia Paul",Englishstad,Utah,Retail,Laptop,Electronics,5,36605.00,183025.00,2025-12-06,2025-12-11,"In Transit"
604,2025-12-03,"Alicia Paul",Englishstad,Utah,Retail,Calculator,Office,3,1935.00,5805.00,2025-12-06,2025-12-11,"In Transit"
605,2025-12-27,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,T-Shirt,Clothing,4,605.00,2420.00,2025-12-31,2026-01-03,"In Transit"
605,2025-12-27,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Jacket,Clothing,5,3850.00,19250.00,2025-12-31,2026-01-03,"In Transit"
605,2025-12-27,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Webcam,Electronics,4,7986.00,31944.00,2025-12-31,2026-01-03,"In Transit"
605,2025-12-27,"Rhonda Gross","Lake Brian",Wisconsin,Wholesale,Pen,Office,4,583.00,2332.00,2025-12-31,2026-01-03,"In Transit"
606,2026-01-16,"Lisa Miller",Markport,Mississippi,Corporate,Jacket,Clothing,3,3136.00,9408.00,2026-01-19,2026-01-21,"In Transit"
606,2026-01-16,"Lisa Miller",Markport,Mississippi,Corporate,"File Folder",Office,5,2608.00,13040.00,2026-01-19,2026-01-21,"In Transit"
607,2025-12-21,"Lauren Walker DDS",Andresmouth,"South Carolina",Online,Jacket,Clothing,5,2817.00,14085.00,2025-12-23,2025-12-30,"In Transit"
608,2026-01-08,"Patrick Taylor","Port Patriciaport",Utah,Online,Printer,Electronics,4,6494.00,25976.00,2026-01-11,2026-01-15,Delivered
609,2025-09-06,"Charles Grant",Davidhaven,Tennessee,Online,Bookshelf,Furniture,5,14623.00,73115.00,2025-09-10,2025-09-12,"In Transit"
609,2025-09-06,"Charles Grant",Davidhaven,Tennessee,Online,Notebook,Office,3,334.00,1002.00,2025-09-10,2025-09-12,"In Transit"
609,2025-09-06,"Charles Grant",Davidhaven,Tennessee,Online,Bookshelf,Furniture,1,16157.00,16157.00,2025-09-10,2025-09-12,"In Transit"
610,2025-08-25,"Cynthia Kim",Sandersmouth,"New Hampshire",Retail,Router,Electronics,1,22789.00,22789.00,2025-08-29,2025-09-04,"In Transit"
610,2025-08-25,"Cynthia Kim",Sandersmouth,"New Hampshire",Retail,Laptop,Electronics,5,44439.00,222195.00,2025-08-29,2025-09-04,"In Transit"
611,2025-11-05,"Dawn Owens",Davidside,"New York",Retail,Shoes,Clothing,1,2252.00,2252.00,2025-11-07,2025-11-14,Delivered
611,2025-11-05,"Dawn Owens",Davidside,"New York",Retail,Jeans,Clothing,1,2876.00,2876.00,2025-11-07,2025-11-14,Delivered
611,2025-11-05,"Dawn Owens",Davidside,"New York",Retail,Sofa,Furniture,2,16564.00,33128.00,2025-11-07,2025-11-14,Delivered
612,2025-12-26,"Dawn Garcia",Johnsontown,Mississippi,Retail,Notebook,Office,1,572.00,572.00,2025-12-28,2026-01-01,"In Transit"
612,2025-12-26,"Dawn Garcia",Johnsontown,Mississippi,Retail,Keyboard,Electronics,3,31619.00,94857.00,2025-12-28,2026-01-01,"In Transit"
612,2025-12-26,"Dawn Garcia",Johnsontown,Mississippi,Retail,Desk,Furniture,1,4833.00,4833.00,2025-12-28,2026-01-01,"In Transit"
613,2025-08-09,"Tara Martinez",Huertaberg,Maryland,Retail,Laptop,Electronics,5,18305.00,91525.00,2025-08-11,2025-08-16,"In Transit"
614,2025-11-23,"Karen Perez",Alexanderstad,Kentucky,Wholesale,Table,Furniture,4,25502.00,102008.00,2025-11-24,2025-11-26,Delivered
615,2025-11-25,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,"File Folder",Office,3,2621.00,7863.00,2025-11-29,2025-12-02,"In Transit"
615,2025-11-25,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,Desk,Furniture,3,4833.00,14499.00,2025-11-29,2025-12-02,"In Transit"
615,2025-11-25,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,Laptop,Electronics,3,44439.00,133317.00,2025-11-29,2025-12-02,"In Transit"
616,2025-09-18,"Brad Elliott",Coopermouth,"New Jersey",Retail,Calculator,Office,3,526.00,1578.00,2025-09-22,2025-09-25,Delivered
616,2025-09-18,"Brad Elliott",Coopermouth,"New Jersey",Retail,Sofa,Furniture,2,20128.00,40256.00,2025-09-22,2025-09-25,Delivered
617,2025-08-07,"Brian Baker","Port Josefort",Nevada,Wholesale,T-Shirt,Clothing,1,1589.00,1589.00,2025-08-08,2025-08-12,"In Transit"
617,2025-08-07,"Brian Baker","Port Josefort",Nevada,Wholesale,Bookshelf,Furniture,1,3043.00,3043.00,2025-08-08,2025-08-12,"In Transit"
617,2025-08-07,"Brian Baker","Port Josefort",Nevada,Wholesale,Calculator,Office,1,526.00,526.00,2025-08-08,2025-08-12,"In Transit"
617,2025-08-07,"Brian Baker","Port Josefort",Nevada,Wholesale,T-Shirt,Clothing,2,4013.00,8026.00,2025-08-08,2025-08-12,"In Transit"
618,2025-12-27,"Alicia Sanchez","East Norman",Alabama,Corporate,Table,Furniture,4,28270.00,113080.00,2025-12-30,2026-01-06,"In Transit"
618,2025-12-27,"Alicia Sanchez","East Norman",Alabama,Corporate,Webcam,Electronics,5,32674.00,163370.00,2025-12-30,2026-01-06,"In Transit"
618,2025-12-27,"Alicia Sanchez","East Norman",Alabama,Corporate,Monitor,Electronics,1,17786.00,17786.00,2025-12-30,2026-01-06,"In Transit"
619,2025-09-06,"Mr. Austin Lewis DDS","Port Matthew",Utah,Retail,Laptop,Electronics,5,18305.00,91525.00,2025-09-07,2025-09-10,"In Transit"
619,2025-09-06,"Mr. Austin Lewis DDS","Port Matthew",Utah,Retail,Cap,Clothing,3,4943.00,14829.00,2025-09-07,2025-09-10,"In Transit"
620,2025-09-20,"Andres Bailey",Amandaside,Pennsylvania,Corporate,Shoes,Clothing,1,4084.00,4084.00,2025-09-21,2025-09-28,"In Transit"
621,2026-01-31,"Mark Bauer","West Spencer",Kentucky,Wholesale,Table,Furniture,4,28270.00,113080.00,2026-02-03,2026-02-08,Delivered
622,2025-10-14,"Sarah Sanders","East Michellefurt",Pennsylvania,Corporate,"Office Chair",Furniture,2,27724.00,55448.00,2025-10-15,2025-10-19,"In Transit"
623,2025-09-10,"Vickie King",Pettyville,Nebraska,Online,Monitor,Electronics,5,37050.00,185250.00,2025-09-14,2025-09-18,"In Transit"
623,2025-09-10,"Vickie King",Pettyville,Nebraska,Online,T-Shirt,Clothing,3,4519.00,13557.00,2025-09-14,2025-09-18,"In Transit"
623,2025-09-10,"Vickie King",Pettyville,Nebraska,Online,Router,Electronics,3,22789.00,68367.00,2025-09-14,2025-09-18,"In Transit"
624,2025-12-16,"Joseph Fritz",Cynthiastad,Iowa,Corporate,Keyboard,Electronics,5,31619.00,158095.00,2025-12-19,2025-12-25,Delivered
624,2025-12-16,"Joseph Fritz",Cynthiastad,Iowa,Corporate,"File Folder",Office,2,2608.00,5216.00,2025-12-19,2025-12-25,Delivered
624,2025-12-16,"Joseph Fritz",Cynthiastad,Iowa,Corporate,Jeans,Clothing,3,1937.00,5811.00,2025-12-19,2025-12-25,Delivered
625,2026-01-13,"Danielle Summers",Fisherfurt,Missouri,Retail,Laptop,Electronics,2,44436.00,88872.00,2026-01-15,2026-01-19,Delivered
